test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_log_loss,model
0.6639784946236559,0.5325443786982249,0.6617647058823529,0.5901639344262296,0.7261340977068793,0.6185596214688255,Tuned Logistic Regression_Sub
0.6846361185983828,0.5536723163841808,0.7205882352941176,0.6261980830670926,0.7429443053817272,0.6190284755752169,Tuned Logistic Regression_Sub
0.6792452830188679,0.5502958579881657,0.6838235294117647,0.6098360655737705,0.7418491864831038,0.6083903635107841,Tuned Logistic Regression_Sub
0.6738544474393531,0.5460122699386503,0.6544117647058824,0.5953177257525084,0.7317271589486858,0.624156997532987,Tuned Logistic Regression_Sub
0.6469002695417789,0.5136612021857924,0.6911764705882353,0.5893416927899687,0.7304599499374218,0.6172706399727368,Tuned Logistic Regression_Sub
0.692722371967655,0.567741935483871,0.6518518518518519,0.6068965517241379,0.7266949152542372,0.626180956761251,Tuned Logistic Regression_Sub
0.6738544474393531,0.5460526315789473,0.6148148148148148,0.578397212543554,0.6959981167608286,0.6317445151248575,Tuned Logistic Regression_Sub
0.7331536388140162,0.6071428571428571,0.7555555555555555,0.6732673267326731,0.7923728813559322,0.5788199072395055,Tuned Logistic Regression_Sub
0.7142857142857143,0.588957055214724,0.7111111111111111,0.6442953020134229,0.7548807281858129,0.5989356717164352,Tuned Logistic Regression_Sub
0.6478494623655914,0.5144508670520231,0.6544117647058824,0.5760517799352752,0.7137649551345961,0.6270534571617635,Tuned Logistic Regression_rSub
0.6801075268817204,0.554140127388535,0.6397058823529411,0.5938566552901022,0.7126277417746759,0.6239511876190741,Tuned Logistic Regression_rSub
0.6819407008086253,0.5542168674698795,0.6764705882352942,0.6092715231788081,0.7349342928660826,0.620620175137295,Tuned Logistic Regression_rSub
0.6846361185983828,0.558282208588957,0.6691176470588235,0.608695652173913,0.7431633291614518,0.5991674446776977,Tuned Logistic Regression_rSub
0.6873315363881402,0.5602409638554217,0.6838235294117647,0.6158940397350993,0.7329161451814769,0.6181116020222422,Tuned Logistic Regression_rSub
0.628032345013477,0.4945652173913043,0.6691176470588235,0.56875,0.7207290362953692,0.6226329151211595,Tuned Logistic Regression_rSub
0.6792452830188679,0.55,0.6518518518518519,0.5966101694915255,0.7251412429378531,0.6237077967003078,Tuned Logistic Regression_rSub
0.6522911051212938,0.5197368421052632,0.5851851851851851,0.5505226480836237,0.6885436283741369,0.6324588554383442,Tuned Logistic Regression_rSub
0.7169811320754716,0.5882352941176471,0.7407407407407407,0.6557377049180328,0.7892655367231637,0.5720170194063817,Tuned Logistic Regression_rSub
0.6873315363881402,0.5549132947976878,0.7111111111111111,0.6233766233766234,0.7497175141242938,0.6031523714628898,Tuned Logistic Regression_rSub
0.7123655913978495,0.5828571428571429,0.75,0.6559485530546625,0.734655408773679,0.6105967092553279,Tuned single Tree
0.6532258064516129,0.5217391304347826,0.6176470588235294,0.5656565656565656,0.6760655533399801,0.6518334602479928,Tuned single Tree
0.6711590296495957,0.5364583333333334,0.7573529411764706,0.6280487804878049,0.7417553191489362,0.6042684936866635,Tuned single Tree
0.7142857142857143,0.5986842105263158,0.6691176470588235,0.6319444444444444,0.7198998748435543,0.6016782179406667,Tuned single Tree
0.6765498652291105,0.5540540540540541,0.6029411764705882,0.5774647887323944,0.6822747183979975,0.6382772216616632,Tuned single Tree
0.6172506738544474,0.4845360824742268,0.6911764705882353,0.5696969696969696,0.7033635794743429,0.6276993386741127,Tuned single Tree
0.7035040431266847,0.5796178343949044,0.674074074074074,0.6232876712328766,0.7164940364092907,0.6113039310651541,Tuned single Tree
0.6819407008086253,0.5548387096774193,0.6370370370370371,0.593103448275862,0.7078468298807282,0.6175695575493217,Tuned single Tree
0.7115902964959568,0.5823529411764706,0.7333333333333333,0.6491803278688525,0.7536723163841809,0.5885276400983388,Tuned single Tree
0.692722371967655,0.5755395683453237,0.5925925925925926,0.583941605839416,0.707360326428123,0.6237809534493836,Tuned single Tree
0.7123655913978495,0.5828571428571429,0.75,0.6559485530546625,0.7352162263210369,0.6086030308375111,Tuned single Tree_Sub
0.6532258064516129,0.5259259259259259,0.5220588235294118,0.5239852398523984,0.6814712113659023,0.6551711830995323,Tuned single Tree_Sub
0.706199460916442,0.5828220858895705,0.6985294117647058,0.6354515050167224,0.744383604505632,0.604412340587828,Tuned single Tree_Sub
0.7142857142857143,0.5986842105263158,0.6691176470588235,0.6319444444444444,0.7296933667083854,0.5944230521189994,Tuned single Tree_Sub
0.6684636118598383,0.5414012738853503,0.625,0.5802047781569966,0.6866082603254069,0.6471755083461246,Tuned single Tree_Sub
0.6738544474393531,0.546583850931677,0.6470588235294118,0.5925925925925926,0.711842928660826,0.6254630499233736,Tuned single Tree_Sub
0.7035040431266847,0.5796178343949044,0.674074074074074,0.6232876712328766,0.7164940364092907,0.6128528476239975,Tuned single Tree_Sub
0.6819407008086253,0.5548387096774193,0.6370370370370371,0.593103448275862,0.7094475831763967,0.6186313904701202,Tuned single Tree_Sub
0.7412398921832885,0.6308724832214765,0.6962962962962963,0.6619718309859154,0.7728185812931575,0.5713909658042066,Tuned single Tree_Sub
0.692722371967655,0.5644171779141104,0.6814814814814815,0.6174496644295302,0.7149403640929065,0.6162228471765522,Tuned single Tree_Sub
0.6881720430107527,0.554945054945055,0.7426470588235294,0.6352201257861636,0.7425847457627119,0.601724385169875,Tuned single Tree_rSub
0.6612903225806451,0.5277777777777778,0.6985294117647058,0.60126582278481,0.687780408773679,0.647664815001336,Tuned single Tree_rSub
0.6576819407008087,0.5226130653266332,0.7647058823529411,0.6208955223880598,0.7348247809762203,0.6133611214202321,Tuned single Tree_rSub
0.7277628032345014,0.6206896551724138,0.6617647058823529,0.6405693950177936,0.7349499374217772,0.5969703292194208,Tuned single Tree_rSub
0.6765498652291105,0.5506329113924051,0.6397058823529411,0.5918367346938775,0.6897058823529412,0.6375482377744208,Tuned single Tree_rSub
0.6792452830188679,0.5521472392638037,0.6617647058823529,0.6020066889632107,0.7155663329161452,0.6189156689967206,Tuned single Tree_rSub
0.7088948787061995,0.5906040268456376,0.6518518518518519,0.619718309859155,0.7218612680477088,0.6070073900939557,Tuned single Tree_rSub
0.6846361185983828,0.5584415584415584,0.6370370370370371,0.5951557093425607,0.7072033898305085,0.6152093747928272,Tuned single Tree_rSub
0.7223719676549866,0.6176470588235294,0.6222222222222222,0.6199261992619927,0.7634965473948524,0.5816875132446356,Tuned single Tree_rSub
0.7035040431266847,0.577639751552795,0.6888888888888889,0.6283783783783784,0.7260357815442561,0.6091739874650518,Tuned single Tree_rSub
0.6693548387096774,0.5363128491620112,0.7058823529411765,0.6095238095238095,0.7357926221335993,0.6233828516101128,Bagged tuned single Tree
0.6612903225806451,0.5287356321839081,0.6764705882352942,0.5935483870967743,0.7209309571286142,0.6259478542737228,Bagged tuned single Tree
0.6846361185983828,0.5568862275449101,0.6838235294117647,0.6138613861386137,0.7391270337922403,0.615044776556854,Bagged tuned single Tree
0.692722371967655,0.5670731707317073,0.6838235294117647,0.6199999999999999,0.748560700876095,0.608308777895263,Bagged tuned single Tree
0.660377358490566,0.5304878048780488,0.6397058823529411,0.58,0.7189142678347935,0.6229915138402271,Bagged tuned single Tree
0.6765498652291105,0.5470588235294118,0.6838235294117647,0.607843137254902,0.7386264080100126,0.615265426566456,Bagged tuned single Tree
0.7035040431266847,0.5786163522012578,0.6814814814814815,0.6258503401360543,0.7428593848085374,0.6091367135277066,Bagged tuned single Tree
0.6819407008086253,0.5570469798657718,0.6148148148148148,0.5845070422535211,0.7152071563088513,0.6237820816790797,Bagged tuned single Tree
0.7439353099730458,0.6234567901234568,0.7481481481481481,0.6801346801346801,0.7911958568738231,0.5962196820469563,Bagged tuned single Tree
0.6981132075471698,0.5714285714285714,0.6814814814814815,0.6216216216216216,0.7462962962962963,0.6105870290814781,Bagged tuned single Tree
0.6827956989247311,0.5517241379310345,0.7058823529411765,0.6193548387096774,0.7346709870388832,0.622359948926284,Bagged tuned single Tree_Sub
0.6666666666666666,0.5370370370370371,0.6397058823529411,0.5838926174496644,0.7171142821535393,0.6282641230747431,Bagged tuned single Tree_Sub
0.692722371967655,0.5670731707317073,0.6838235294117647,0.6199999999999999,0.7494367959949937,0.6146792293763611,Bagged tuned single Tree_Sub
0.7035040431266847,0.5855263157894737,0.6544117647058824,0.6180555555555555,0.7483729662077595,0.6099401614886155,Bagged tuned single Tree_Sub
0.6630727762803235,0.5359477124183006,0.6029411764705882,0.5674740484429066,0.7178973717146433,0.6236911418234033,Bagged tuned single Tree_Sub
0.6900269541778976,0.5652173913043478,0.6691176470588235,0.6127946127946128,0.741927409261577,0.6149981231491698,Bagged tuned single Tree_Sub
0.692722371967655,0.5660377358490566,0.6666666666666666,0.6122448979591837,0.7346359070935343,0.6181834817211364,Bagged tuned single Tree_Sub
0.6765498652291105,0.5547445255474452,0.562962962962963,0.5588235294117646,0.720354676710609,0.624718974496139,Bagged tuned single Tree_Sub
0.7223719676549866,0.6081081081081081,0.6666666666666666,0.636042402826855,0.7885593220338982,0.5981811054346435,Bagged tuned single Tree_Sub
0.706199460916442,0.58125,0.6888888888888889,0.6305084745762712,0.759180790960452,0.6078424012366442,Bagged tuned single Tree_Sub
0.6908602150537635,0.5621301775147929,0.6985294117647058,0.6229508196721311,0.7412761714855434,0.6099841045027701,Bagged tuned single Tree_rSub
0.6559139784946236,0.524390243902439,0.6323529411764706,0.5733333333333334,0.7051190179461615,0.6288313560058316,Bagged tuned single Tree_rSub
0.6819407008086253,0.5555555555555556,0.6617647058823529,0.6040268456375839,0.7521589486858574,0.6026205236836852,Bagged tuned single Tree_rSub
0.7088948787061995,0.5958904109589042,0.6397058823529411,0.6170212765957447,0.7437108886107634,0.6014108247720734,Bagged tuned single Tree_rSub
0.6711590296495957,0.5460526315789473,0.6102941176470589,0.576388888888889,0.7177252816020024,0.6142351382313949,Bagged tuned single Tree_rSub
0.6684636118598383,0.5398773006134969,0.6470588235294118,0.5886287625418061,0.7401595744680851,0.6053746161500912,Bagged tuned single Tree_rSub
0.692722371967655,0.5686274509803921,0.6444444444444445,0.6041666666666666,0.7409761456371625,0.6005697227035708,Bagged tuned single Tree_rSub
0.6846361185983828,0.5661764705882353,0.5703703703703704,0.5682656826568265,0.7222693032015066,0.6147640611680588,Bagged tuned single Tree_rSub
0.7358490566037735,0.6178343949044586,0.7185185185185186,0.6643835616438357,0.7929849340866291,0.5846230071453107,Bagged tuned single Tree_rSub
0.6981132075471698,0.5705521472392638,0.6888888888888889,0.6241610738255035,0.7530445699937225,0.5980696022648271,Bagged tuned single Tree_rSub
0.6935483870967742,0.563953488372093,0.7132352941176471,0.6298701298701299,0.734702143569292,0.6129008190212537,Tuned random forest
0.6612903225806451,0.5277777777777778,0.6985294117647058,0.60126582278481,0.7206349700897309,0.6186727394641827,Tuned random forest
0.6711590296495957,0.5402298850574713,0.6911764705882353,0.6064516129032259,0.7469806007509388,0.5995905235795673,Tuned random forest
0.7088948787061995,0.5864197530864198,0.6985294117647058,0.6375838926174496,0.7468710888610763,0.5926901674808422,Tuned random forest
0.6657681940700808,0.5357142857142857,0.6617647058823529,0.5921052631578947,0.7251877346683353,0.6068564463298705,Tuned random forest
0.6765498652291105,0.5476190476190477,0.6764705882352942,0.605263157894737,0.7366239048811014,0.6016725955612132,Tuned random forest
0.7169811320754716,0.5986842105263158,0.674074074074074,0.6341463414634145,0.7461550533584431,0.5961470173561233,Tuned random forest
0.6846361185983828,0.5592105263157895,0.6296296296296297,0.5923344947735192,0.7195856873822977,0.6137016742352364,Tuned random forest
0.738544474393531,0.6172839506172839,0.7407407407407407,0.6734006734006734,0.7838983050847457,0.5782675382750566,Tuned random forest
0.6954177897574124,0.5679012345679012,0.6814814814814815,0.6195286195286195,0.7477087256748274,0.599009270527303,Tuned random forest
0.7016129032258065,0.5722543352601156,0.7279411764705882,0.6407766990291262,0.7306829511465603,0.6201941462816136,Tuned random forest_Sub
0.6505376344086021,0.5185185185185185,0.6176470588235294,0.5637583892617448,0.7134689680957129,0.6273247046606417,Tuned random forest_Sub
0.6684636118598383,0.5375722543352601,0.6838235294117647,0.6019417475728155,0.7456821026282854,0.6055124485896286,Tuned random forest_Sub
0.692722371967655,0.56875,0.6691176470588235,0.6148648648648648,0.7475281602002504,0.6024459082833236,Tuned random forest_Sub
0.6495956873315364,0.5194805194805194,0.5882352941176471,0.5517241379310345,0.7200876095118898,0.6130411749477067,Tuned random forest_Sub
0.6630727762803235,0.5321637426900585,0.6691176470588235,0.5928338762214984,0.7358103879849813,0.6093783597971953,Tuned random forest_Sub
0.7223719676549866,0.6081081081081081,0.6666666666666666,0.636042402826855,0.7295197740112994,0.6077982326710867,Tuned random forest_Sub
0.6765498652291105,0.5524475524475524,0.5851851851851851,0.5683453237410071,0.7178750784682989,0.6211149114396193,Tuned random forest_Sub
0.7223719676549866,0.6095890410958904,0.6592592592592592,0.6334519572953736,0.7918079096045197,0.5854330768859256,Tuned random forest_Sub
0.6954177897574124,0.5679012345679012,0.6814814814814815,0.6195286195286195,0.7519774011299435,0.6029646531577267,Tuned random forest_Sub
0.6908602150537635,0.559322033898305,0.7279411764705882,0.6325878594249201,0.7419771934197408,0.6088577797703074,Tuned random forest_rSub
0.6586021505376344,0.5251396648044693,0.6911764705882353,0.5968253968253968,0.7047607178464605,0.6321911614958688,Tuned random forest_rSub
0.6711590296495957,0.5393258426966292,0.7058823529411765,0.6114649681528662,0.7641113892365456,0.5861198342374404,Tuned random forest_rSub
0.6819407008086253,0.5511363636363636,0.7132352941176471,0.6217948717948718,0.738642052565707,0.5989536748054362,Tuned random forest_rSub
0.6711590296495957,0.5432098765432098,0.6470588235294118,0.5906040268456375,0.7079630788485607,0.6248671795327279,Tuned random forest_rSub
0.6738544474393531,0.543859649122807,0.6838235294117647,0.6058631921824104,0.7286921151439298,0.6196505259425695,Tuned random forest_rSub
0.706199460916442,0.5844155844155844,0.6666666666666666,0.6228373702422145,0.7524325172630258,0.5854723972031898,Tuned random forest_rSub
0.6819407008086253,0.554140127388535,0.6444444444444445,0.5958904109589042,0.7200721908349026,0.6142518544870509,Tuned random forest_rSub
0.7088948787061995,0.5754189944134078,0.762962962962963,0.6560509554140128,0.781497175141243,0.5689580898010751,Tuned random forest_rSub
0.7008086253369272,0.572289156626506,0.7037037037037037,0.6312292358803987,0.752306967984934,0.5860968751551912,Tuned random forest_rSub
0.6720430107526881,0.5376344086021505,0.7352941176470589,0.6211180124223602,0.7358705134596211,0.6102200894746729,Tuned XGB
0.6747311827956989,0.5454545454545454,0.6617647058823529,0.5980066445182725,0.7190927218344966,0.6173751648235065,Tuned XGB
0.6792452830188679,0.5485714285714286,0.7058823529411765,0.617363344051447,0.7473404255319148,0.5970999775630124,Tuned XGB
0.7142857142857143,0.6,0.6617647058823529,0.6293706293706294,0.7513297872340424,0.5861045223161216,Tuned XGB
0.6792452830188679,0.554140127388535,0.6397058823529411,0.5938566552901022,0.7235450563204006,0.6075361991989002,Tuned XGB
0.6819407008086253,0.5542168674698795,0.6764705882352942,0.6092715231788081,0.7441489361702127,0.5970244036530549,Tuned XGB
0.6819407008086253,0.554140127388535,0.6444444444444445,0.5958904109589042,0.736864406779661,0.5998343566276957,Tuned XGB
0.6846361185983828,0.5625,0.6,0.5806451612903225,0.727715003138732,0.6053020005036557,Tuned XGB
0.7466307277628033,0.6289308176100629,0.7407407407407407,0.6802721088435373,0.7918706842435657,0.5646617839519547,Tuned XGB
0.706199460916442,0.5783132530120482,0.7111111111111111,0.637873754152824,0.7497332077840553,0.5907041126827024,Tuned XGB
0.6908602150537635,0.5573770491803278,0.75,0.6394984326018809,0.7314774426719841,0.6197187126644196,Tuned XGB_Sub
0.6612903225806451,0.5277777777777778,0.6985294117647058,0.60126582278481,0.7244204885343968,0.6212107355716407,Tuned XGB_Sub
0.6765498652291105,0.543010752688172,0.7426470588235294,0.6273291925465838,0.7578379224030038,0.598892382936015,Tuned XGB_Sub
0.6765498652291105,0.5493827160493827,0.6544117647058824,0.5973154362416107,0.7492177722152691,0.5910936975173873,Tuned XGB_Sub
0.6630727762803235,0.5345911949685535,0.625,0.576271186440678,0.7211201501877348,0.614357271083603,Tuned XGB_Sub
0.660377358490566,0.526595744680851,0.7279411764705882,0.6111111111111112,0.7394399249061328,0.6105607700637087,Tuned XGB_Sub
0.7008086253369272,0.577922077922078,0.6592592592592592,0.615916955017301,0.7344789704959198,0.603702572196963,Tuned XGB_Sub
0.6819407008086253,0.5570469798657718,0.6148148148148148,0.5845070422535211,0.7261299435028249,0.6026698309536571,Tuned XGB_Sub
0.7466307277628033,0.6257668711656442,0.7555555555555555,0.6845637583892619,0.7949623352165724,0.568968769474171,Tuned XGB_Sub
0.6873315363881402,0.5549132947976878,0.7111111111111111,0.6233766233766234,0.7544726930320149,0.5900719690756656,Tuned XGB_Sub
0.6666666666666666,0.532608695652174,0.7205882352941176,0.6125,0.7352162263210369,0.61740657651136,Tuned XGB_rSub
0.6451612903225806,0.5114942528735632,0.6544117647058824,0.5741935483870968,0.7143569292123628,0.6199927394108106,Tuned XGB_rSub
0.692722371967655,0.5654761904761905,0.6985294117647058,0.625,0.7533635794743428,0.593284675013023,Tuned XGB_rSub
0.7008086253369272,0.5816993464052288,0.6544117647058824,0.615916955017301,0.742866082603254,0.5902410791810311,Tuned XGB_rSub
0.6846361185983828,0.5590062111801242,0.6617647058823529,0.6060606060606061,0.723685857321652,0.6052566464699182,Tuned XGB_rSub
0.6819407008086253,0.5511363636363636,0.7132352941176471,0.6217948717948718,0.7398936170212767,0.6025634023217821,Tuned XGB_rSub
0.7008086253369272,0.5769230769230769,0.6666666666666666,0.6185567010309277,0.7412429378531074,0.592580024002376,Tuned XGB_rSub
0.692722371967655,0.5660377358490566,0.6666666666666666,0.6122448979591837,0.7161644695543001,0.6158992228803609,Tuned XGB_rSub
0.7331536388140162,0.6071428571428571,0.7555555555555555,0.6732673267326731,0.7932360326428123,0.562869265032907,Tuned XGB_rSub
0.692722371967655,0.5636363636363636,0.6888888888888889,0.6199999999999999,0.7536723163841808,0.5855411556009655,Tuned XGB_rSub
